Job Title,Company Name,Status,CTC,Recruiters Details,URL,question_text,input type,user input text
job_title,company_name,Apply manually on company's portal,  Not Disclosed by Recruiter ,No Recruiters Details Found,https://www.naukri.com/job-listings-qa-performance-testing-jmeter-and-python-accion-labs-pune-bangalore-bengaluru-3-to-8-years-060623007156?src=jobsearchDesk&sid=16861402430834694&xp=15&px=1,,,
Python back-end developer,Caliper business solution,Applied Successfully,10-20 Lacs P.A.,"Gopalan Signature Mall, Old Madras Rd, Rahat Bagh, Nagavarapalya, Bennigana Halli, Bengaluru, Karnataka 560093
https://transporteg.com/about-us/",No URL,,,
,,,,,,1. Are you currently living in or ready to relocate to Bangalore/Bengaluru ?*,radio,yes
,,,,,,2. How many years of experience do you have in python ?*,radio,3 - 5
,,,,,,3. What is the notice period in your current company ?*,select-one,less than 15 days
,,,,,,4. Can you join within 15days?*,text,Immediate
Python Developer,Loktantra Mediatech,Applied Successfully,15-22.5 Lacs P.A.,"Dani Corporate , Kalina , Mumbai - 400098",No URL,,,
Python Automation Test Engineer,Advance Career Solutions,Applied Successfully,9-19 Lacs P.A.,[],No URL,,,
Python Developer,AARUSHI CONSULTING & SERVICES PRIVATE LIMITED,Applied Successfully,10-17 Lacs P.A.,[],No URL,,,
Python Developer,AARUSHI CONSULTING & SERVICES PRIVATE LIMITED,Submission Failed ,10-17 Lacs P.A.,[],https://www.naukri.com/myapply/saveApply?strJobsarr=060623908825&applytype=single&resId=176533908&ApplyMode=1&logstr=--jobsearchDesk-19-F-0-1--16861402430834694-&id=&src=&reqId=&response=&questData=&multiApplyResp={%22060623908825%22:200}&https_apply=&jquery=1&edup=&applySrc=jobsearchDesk&isMobile=&actualDomain=www.naukri.com&interest=&https_apply=&cb=&fb=&appreqid=&ip=118.91.176.214&webApp=&jobTitle=Python%20Developer,,,
AES Python Test Automation Engineer,Analog Devices,Applied Successfully,Not Disclosed,[],No URL,,,
AES Python Test Automation Engineer,Analog Devices,Apply manually on company's portal,  Not Disclosed by Recruiter ,[],https://www.naukri.com/myapply/showAcp?jquery=1&file=060623500055&multiApplyResp={%22060623500055%22:202},,,
